"","Actual","Predicted","Profit","Signals"
"2021-05-06",331.51001,303.946399715679,-0.0831456349819445,"Sell"
"2021-05-07",334.200012,303.471043045428,-0.0919478391717462,"Sell"
"2021-05-10",325.76001,302.994910054511,-0.0698830404182779,"Sell"
"2021-05-11",325.309998,302.414268775527,-0.070381265147813,"Sell"
"2021-05-12",316.890015,301.767966294607,-0.0477201804714266,"Sell"
"2021-05-13",319.339996,301.008615998293,-0.0574039588880919,"Sell"
"2021-05-14",326.390015,300.212700998606,-0.0802025576713612,"Sell"
"2021-05-17",324.410004,299.493781482581,-0.0768047292321452,"Sell"
"2021-05-18",322.220001,298.843007394624,-0.0725497906176726,"Sell"
"2021-05-19",322.589996,298.245457851533,-0.0754658806854856,"Sell"
"2021-05-20",328.829987,297.717062953376,-0.094617052205231,"Sell"
"2021-05-21",327.01001,297.3350355536,-0.0907463794346841,"Sell"
"2021-05-24",332.51001,297.069378621669,-0.106585156273433,"Sell"
"2021-05-25",332.970001,296.978875158418,-0.10809119660477,"Sell"
"2021-05-26",334.130005,297.051538772763,-0.110970178291043,"Sell"
"2021-05-27",332.880005,297.280196261749,-0.106944869633282,"Sell"
"2021-05-28",333.929993,297.624044211167,-0.10872323406072,"Sell"
"2021-06-01",332.820007,298.069745431973,-0.104411576338999,"Sell"
"2021-06-02",333.470001,298.571729901071,-0.104651905701495,"Sell"
"2021-06-03",330,299.109316435914,-0.0936081320123817,"Sell"
"2021-06-04",335.600006,299.604546915216,-0.107257027536476,"Sell"
"2021-06-07",336.600006,300.120986475116,-0.10837498180224,"Sell"
"2021-06-08",336.76001,300.652999027577,-0.107218820228753,"Sell"
"2021-06-09",336.839996,301.183241568919,-0.105856652578397,"Sell"
"2021-06-10",340.350006,301.696187685822,-0.11357078781476,"Sell"
"2021-06-11",341.23999,302.222781520033,-0.114339496024386,"Sell"
"2021-06-14",344.51001,302.757355930693,-0.121194313248859,"Sell"
"2021-06-15",342.26001,303.32866583527,-0.113747861354675,"Sell"
"2021-06-16",341.01001,303.875801114306,-0.108894776683223,"Sell"
"2021-06-17",345.339996,304.381216920748,-0.118604214842385,"Sell"
"2021-06-18",342.630005,304.886648253602,-0.110157768425441,"Sell"
"2021-06-21",344.359985,305.333125795075,-0.113331574238873,"Sell"
"2021-06-22",347.570007,305.750149730477,-0.120320673324159,"Sell"
"2021-06-23",347.73999,306.170806846597,-0.119540991398209,"Sell"
"2021-06-24",349.890015,306.58185311287,-0.123776501273208,"Sell"
"2021-06-25",349.459991,306.996330716487,-0.12151222279266,"Sell"
"2021-06-28",353.709991,307.398231925314,-0.130931441726468,"Sell"
"2021-06-29",354.98999,307.821233529845,-0.132873483193583,"Sell"
"2021-06-30",354.429993,308.262758145468,-0.130257697616838,"Sell"
"2021-07-01",354.570007,308.698289565549,-0.129372807989511,"Sell"
"2021-07-02",358.640015,309.121508539867,-0.138073010230421,"Sell"
"2021-07-06",360.190002,309.565874489128,-0.140548397317458,"Sell"
"2021-07-07",360.950012,310.028499500455,-0.141076356300397,"Sell"
"2021-07-08",358.769989,310.500207463576,-0.134542417193163,"Sell"
"2021-07-09",361.01001,310.934357032871,-0.138709873909393,"Sell"
"2021-07-12",362.420013,311.353011241672,-0.140905578959648,"Sell"
"2021-07-13",362.420013,311.760346695161,-0.13978164695016,"Sell"
"2021-07-14",363.070007,312.14706307176,-0.140256542667927,"Sell"
"2021-07-15",360.519989,312.513812480827,-0.133158154842762,"Sell"
"2021-07-16",357.600006,312.818828870528,-0.125227003294492,"Sell"
"2021-07-19",354.670013,313.021184615347,-0.117429799131773,"Sell"
"2021-07-20",358.790009,313.086907922937,-0.127381197721878,"Sell"
"2021-07-21",361.559998,313.090587682894,-0.134056340815408,"Sell"
"2021-07-22",363.950012,313.084765277898,-0.139758881838151,"Sell"
"2021-07-23",368.200012,313.112293608717,-0.149613570331124,"Sell"
"2021-07-26",368.48999,313.222779565913,-0.149982935585542,"Sell"
"2021-07-27",364.429993,313.407357567479,-0.140006685543363,"Sell"
"2021-07-28",365.829987,313.578381010215,-0.142830297806573,"Sell"
"2021-07-29",366.480011,313.751422886683,-0.143878483220512,"Sell"
"2021-07-30",364.570007,313.93114112088,-0.138900252096493,"Sell"
"2021-08-02",364.600006,314.076002557169,-0.138573786646703,"Sell"
"2021-08-03",366.809998,314.190261432802,-0.143452296431675,"Sell"
"2021-08-04",367.339996,314.312671675429,-0.144354888936655,"Sell"
"2021-08-05",369.670013,314.44622988282,-0.149386699421518,"Sell"
"2021-08-06",368.049988,314.621787038246,-0.145165609845784,"Sell"
"2021-08-09",368.730011,314.794642597755,-0.146273334942204,"Sell"
"2021-08-10",366.839996,314.968243425102,-0.141401573275826,"Sell"
"2021-08-11",366.209991,315.10178610608,-0.139559832199989,"Sell"
"2021-08-12",367.529999,315.184308992884,-0.14242562552592,"Sell"
"2021-08-13",368.820007,315.244458318092,-0.14526204561866,"Sell"
"2021-08-16",368.980011,315.305399490378,-0.145467531870233,"Sell"
"2021-08-17",365.730011,315.374802557926,-0.137684102828724,"Sell"
"2021-08-18",362.209991,315.361558527362,-0.129340530732731,"Sell"
"2021-08-19",363.959991,315.172897079093,-0.134045211362001,"Sell"
"2021-08-20",367.730011,314.893763220399,-0.143682174962872,"Sell"
"2021-08-23",373.230011,314.659314379244,-0.156929225663891,"Sell"
"2021-08-24",374.369995,314.599537687957,-0.159656110559938,"Sell"
"2021-08-25",374.799988,314.69196642646,-0.160373595245527,"Sell"
"2021-08-26",372.420013,314.901184845967,-0.154446125735013,"Sell"
"2021-08-27",376.040009,315.147433761246,-0.161931107811335,"Sell"
"2021-08-30",380.26001,315.463458377991,-0.170400646710152,"Sell"
"2021-08-31",379.950012,315.864443528432,-0.168668420706795,"Sell"
"2021-09-01",380.579987,316.309989485106,-0.168873823401792,"Sell"
"2021-09-02",380.399994,316.777536369456,-0.167251468543777,"Sell"
"2021-09-03",381.570007,317.239121111091,-0.168595237331925,"Sell"
"2021-09-07",382.109985,317.692057640505,-0.168584778959635,"Sell"
"2021-09-08",380.779999,318.128194590706,-0.164535439292581,"Sell"
"2021-09-09",379.470001,318.515221495571,-0.160631352527993,"Sell"
"2021-09-10",376.589996,318.831044268944,-0.1533735689863,"Sell"
"2021-09-13",376.329987,319.03703319448,-0.152241266400916,"Sell"
"2021-09-14",375.26001,319.144072287918,-0.149538816331859,"Sell"
"2021-09-15",378.049988,319.149770481607,-0.155800077735732,"Sell"
"2021-09-16",378.309998,319.109324174905,-0.156487203981046,"Sell"
"2021-09-17",373.829987,319.036350032294,-0.146573680210695,"Sell"
"2021-09-20",365.700012,318.855529422752,-0.128095381569876,"Sell"
"2021-09-21",366.149994,318.461251682866,-0.130243733711858,"Sell"
"2021-09-22",369.570007,317.920963552104,-0.139754423978177,"Sell"
"2021-09-23",372.980011,317.331208268501,-0.149200496247236,"Sell"
"2021-09-24",373.329987,316.778017688269,-0.151479847001229,"Sell"
"2021-09-27",370.350006,316.286855129257,-0.145978533805514,"Sell"
"2021-09-28",359.869995,315.827304347767,-0.122385003651757,"Sell"
"2021-09-29",359.279999,315.287109375486,-0.122447366251841,"Sell"
"2021-09-30",357.959991,314.699419104854,-0.120853092476321,"Sell"
"2021-10-01",360.179993,314.079169945487,-0.12799384738317,"Sell"
"2021-10-04",352.619995,313.486650960312,-0.110978800393007,"Sell"
"2021-10-05",357.380005,312.870252351449,-0.124544608052573,"Sell"
"2021-10-06",359.670013,312.301193776802,-0.131700774351732,"Sell"
"2021-10-07",362.970001,311.813167553281,-0.140939563340715,"Sell"
"2021-10-08",361.160004,311.442039695658,-0.137661877709865,"Sell"
"2021-10-11",358.390015,311.160856350405,-0.13178145783329,"Sell"
"2021-10-12",357.140015,310.931655436953,-0.129384436417876,"Sell"
"2021-10-13",360,310.734578672664,-0.136848392575934,"Sell"
"2021-10-14",366.630005,310.600119933299,-0.152824057776451,"Sell"
"2021-10-15",368.940002,310.601408625605,-0.158124879541782,"Sell"
"2021-10-18",372.649994,310.750042980332,-0.166107478911346,"Sell"
"2021-10-19",375.470001,311.056146218965,-0.17155526302895,"Sell"
"2021-10-20",374.980011,311.507669844767,-0.16926859910736,"Sell"
"2021-10-21",377.269989,312.053112744752,-0.172865264019843,"Sell"
"2021-10-22",374.100006,312.676606924503,-0.164189783721888,"Sell"
"2021-10-25",377.929993,313.313515925364,-0.170974726196542,"Sell"
"2021-10-26",379.119995,313.975686400699,-0.171830316149115,"Sell"
"2021-10-27",380,314.642157692524,-0.171994321861779,"Sell"
"2021-10-28",384.220001,315.293149150268,-0.179394231612977,"Sell"
"2021-10-29",386.109985,315.941019798934,-0.181733101776858,"Sell"
"2021-11-01",387.429993,316.580708027779,-0.182869902310895,"Sell"
"2021-11-02",389.049988,317.215691753389,-0.184640273646818,"Sell"
"2021-11-03",393.179993,317.832680365958,-0.191635673166213,"Sell"
"2021-11-04",398.220001,318.446796592063,-0.200324454340848,"Sell"
"2021-11-05",398.600006,319.068505234283,-0.19952709374951,"Sell"
"2021-11-08",398.059998,319.691782044247,-0.196875386498275,"Sell"
"2021-11-09",395.320007,320.285993408474,-0.189805758026119,"Sell"
"2021-11-10",389.51001,320.819449917374,-0.176351206179851,"Sell"
"2021-11-11",390.589996,321.236365167883,-0.177561206232525,"Sell"
"2021-11-12",394.700012,321.561596947728,-0.185301273951498,"Sell"
"2021-11-15",394.609985,321.840513436636,-0.184408591595482,"Sell"
"2021-11-16",397.420013,322.07491569855,-0.189585563979763,"Sell"
"2021-11-17",397.630005,322.291773113412,-0.189468176292653,"Sell"
"2021-11-18",401.75,322.492809113098,-0.197279877752089,"Sell"
"2021-11-19",403.98999,322.713858659556,-0.20118352769197,"Sell"
"2021-11-22",399.299988,322.964889710138,-0.191172302990056,"Sell"
"2021-11-23",397.480011,323.182461340013,-0.186921474297704,"Sell"
"2021-11-24",398.76001,323.348330013526,-0.189115453143042,"Sell"
"2021-11-26",391.200012,323.482105590704,-0.17310302743369,"Sell"
"2021-11-29",399.690002,323.489185635179,-0.190649793548805,"Sell"
"2021-11-30",393.820007,323.495380674094,-0.178570476552518,"Sell"
"2021-12-01",387.119995,323.421179944831,-0.164545401627135,"Sell"
"2021-12-02",389.910004,323.195286157416,-0.171102862604633,"Sell"
"2021-12-03",383.130005,322.892847152327,-0.157223806701522,"Sell"
"2021-12-06",386.200012,322.471087660862,-0.165015334953274,"Sell"
"2021-12-07",397.829987,322.007779487348,-0.190589472866086,"Sell"
"2021-12-08",399.609985,321.658217817828,-0.195069618148235,"Sell"
"2021-12-09",393.730011,321.433783513266,-0.183618788171913,"Sell"
"2021-12-10",398.01001,321.251813949138,-0.192854938625443,"Sell"
"2021-12-13",392.26001,321.157149407117,-0.181264617295256,"Sell"
"2021-12-14",388.200012,321.071521237649,-0.172922433506651,"Sell"
"2021-12-15",397.049988,320.9517660117,-0.191659046186144,"Sell"
"2021-12-16",386.839996,320.903773868123,-0.170448306311834,"Sell"
"2021-12-17",384.910004,320.811360656034,-0.166528909817491,"Sell"
"2021-12-20",380.690002,320.668828181742,-0.157664171643409,"Sell"
"2021-12-21",389.209991,320.452716034721,-0.176658555934345,"Sell"
"2021-12-22",393.950012,320.270637785699,-0.187027216575642,"Sell"
"2021-12-23",396.920013,320.1742498118,-0.19335322149201,"Sell"
"2021-12-27",403.480011,320.184761193618,-0.206442072805391,"Sell"
"2021-12-28",401.609985,320.340134011726,-0.202360135513746,"Sell"
"2021-12-29",401.549988,320.590637164255,-0.201617116810236,"Sell"
"2021-12-30",400.350006,320.906227041428,-0.198435813083445,"Sell"
